title,token_count,arxiv_id,category,categories,query_field,published_date,collection_timestamp
Universal pulses for superconducting qudit ladder gates,204,2412.18339v1,quant-ph,quant-ph,particle physics,2024-12-24,2024-12-26T11:24:48.673074
"PyAtoms: An interactive tool for rapidly simulating atomic scanning tunneling microscopy images of 2D materials, moiré systems and superlattices",287,2412.18332v1,cond-mat.mes-hall,"cond-mat.mes-hall,cond-mat.mtrl-sci,cond-mat.str-el",particle physics,2024-12-24,2024-12-26T11:24:48.673074
Superactivation and Incompressibility of Genuine Multipartite Entanglement,182,2412.18331v1,quant-ph,quant-ph,particle physics,2024-12-24,2024-12-26T11:24:48.674071
Halo-dependent Anharmonic Effects in Collective Excitation for Light Dark Matter Direct Detection,184,2412.18330v1,hep-ph,hep-ph,particle physics,2024-12-24,2024-12-26T11:24:48.674071
Measurement of charge-dependent directed flow in STAR Beam Energy Scan (BES-II) Au+Au and U+U collisions,237,2412.18326v1,nucl-ex,nucl-ex,particle physics,2024-12-24,2024-12-26T11:24:48.675069
Cyclic $BV_\infty$ algebra and Frobenius manifold,98,2412.18325v1,math-ph,"math-ph,math.AT,math.MP,math.QA",particle physics,2024-12-24,2024-12-26T11:24:48.675069
Global analysis of Sivers and Collins asymmetries within the TMD factorization,109,2412.18324v1,hep-ph,hep-ph,particle physics,2024-12-24,2024-12-26T11:24:48.676066
Vortex shedding patterns in holographic superfluids at finite temperature,243,2412.18320v1,hep-th,"hep-th,cond-mat.quant-gas",particle physics,2024-12-24,2024-12-26T11:24:48.676066
On the improved performances of FLUKA v4-4.0 in out-of-field proton dosimetry,246,2412.18314v1,physics.comp-ph,"physics.comp-ph,physics.med-ph",particle physics,2024-12-24,2024-12-26T11:24:48.677063
Noether Symmetry Analysis for Generalized Brans-Dicke Cosmology,97,2412.18311v1,gr-qc,"gr-qc,hep-th,math-ph,math.MP",particle physics,2024-12-24,2024-12-26T11:24:48.677063
Actuation and mapping of SAW-induced high-frequency wavefields on suspended graphene membranes,331,2412.18310v1,cond-mat.mes-hall,"cond-mat.mes-hall,physics.app-ph",particle physics,2024-12-24,2024-12-26T11:24:48.678060
Simple Quantum Gradient Descent Without Coherent Oracle Access,258,2412.18309v1,quant-ph,quant-ph,particle physics,2024-12-24,2024-12-26T11:24:48.679058
Using the Th III Ion for a Nuclear Clock and Searches for New Physics,227,2412.18308v1,physics.atom-ph,"physics.atom-ph,hep-ph,nucl-th",particle physics,2024-12-24,2024-12-26T11:24:48.679058
Modern Approach to 2D Conformal Field Theory,400,2412.18307v1,hep-th,"hep-th,cond-mat.stat-mech",particle physics,2024-12-24,2024-12-26T11:24:48.680055
The optimization of exact multi-target quantum search algorithm based on MindQuantum,282,2412.18306v1,quant-ph,quant-ph,particle physics,2024-12-24,2024-12-26T11:24:48.681052
Temperature crossovers in the specific heat of amorphous magnets,270,2412.18305v1,cond-mat.mes-hall,"cond-mat.mes-hall,cond-mat.dis-nn",particle physics,2024-12-24,2024-12-26T11:24:52.825475
Crosscap Quenches and Entanglement Evolution,169,2412.18610v1,hep-th,"hep-th,cond-mat.stat-mech,quant-ph",condensed matter physics,2024-12-24,2024-12-26T11:24:53.654259
DrivingGPT: Unifying Driving World Modeling and Planning with Multi-modal Autoregressive Transformers,176,2412.18607v1,cs.CV,cs.CV,condensed matter physics,2024-12-24,2024-12-26T11:24:53.655256
Lattice T-duality from non-invertible symmetries in quantum spin chains,251,2412.18606v1,cond-mat.str-el,"cond-mat.str-el,hep-th,quant-ph",condensed matter physics,2024-12-24,2024-12-26T11:24:53.655256
Probing Entanglement Scaling Across a Quantum Phase Transition on a Quantum Computer,271,2412.18602v1,quant-ph,quant-ph,condensed matter physics,2024-12-24,2024-12-26T11:24:53.656253
Modeling the Centaur: Human-Machine Synergy in Sequential Decision Making,363,2412.18593v1,cs.HC,cs.HC,condensed matter physics,2024-12-24,2024-12-26T11:24:53.657251
KP integrability of non-perturbative differentials,60,2412.18592v1,math-ph,"math-ph,hep-th,math.AG,math.MP,nlin.SI",condensed matter physics,2024-12-24,2024-12-26T11:24:53.657251
"A Paragraph is All It Takes: Rich Robot Behaviors from Interacting, Trusted LLMs",307,2412.18588v1,cs.RO,"cs.RO,cs.AI,cs.SY,eess.SY",condensed matter physics,2024-12-24,2024-12-26T11:24:53.658248
The allowed baryon to baryon-meson strong transitions,158,2412.18587v1,hep-ph,"hep-ph,hep-ex,hep-lat",condensed matter physics,2024-12-24,2024-12-26T11:24:53.659245
Uniform Additivity of Tripartite Optimized Correlation Measures,213,2412.18586v1,quant-ph,quant-ph,condensed matter physics,2024-12-24,2024-12-26T11:24:53.659245
The Neveu-Schwarz group and Schwarz's extended super Mumford form,144,2412.18585v1,math.AG,"math.AG,hep-th,81T30 (Primary), 81R10, 81R12 (Secondary)",condensed matter physics,2024-12-24,2024-12-26T11:24:53.660243
Assessment of Sustainability Value and Dignified Well-Being in Inclusive Product Lifecycle,232,2412.18583v1,physics.soc-ph,physics.soc-ph,condensed matter physics,2024-12-24,2024-12-26T11:24:53.660243
Relativistic Lévy processes,150,2412.18581v1,cond-mat.stat-mech,cond-mat.stat-mech,condensed matter physics,2024-12-24,2024-12-26T11:24:53.661240
"ReducedLUT: Table Decomposition with ""Don't Care"" Conditions",246,2412.18579v1,cs.AR,"cs.AR,cs.LG",condensed matter physics,2024-12-24,2024-12-26T11:24:53.662237
Randomized Benchmarking with Synthetic Quantum Circuits,313,2412.18578v1,quant-ph,quant-ph,condensed matter physics,2024-12-24,2024-12-26T11:24:53.662237
New method of image processing via statistical analysis for application in intelligent systems,71,2412.18575v1,physics.data-an,"physics.data-an,cond-mat.mes-hall,eess.IV",condensed matter physics,2024-12-24,2024-12-26T11:24:53.663235
Inferring intermediate states by leveraging the many-body Arrhenius law,157,2412.18574v1,cond-mat.stat-mech,"cond-mat.stat-mech,cond-mat.dis-nn,cond-mat.soft,physics.bio-ph,physics.chem-ph",condensed matter physics,2024-12-24,2024-12-26T11:24:53.663235
Scalable Quantum-Inspired Optimization through Dynamic Qubit Compression,203,2412.18571v1,quant-ph,"quant-ph,cs.DM,cs.LG",condensed matter physics,2024-12-24,2024-12-26T11:24:53.664232
Toward the Universal Mumford form on Sato Grassmannians,127,2412.18570v1,math.AG,"math.AG,hep-th,81T30 (Primary), 17B68, 14D21 (Secondary)",condensed matter physics,2024-12-24,2024-12-26T11:24:53.664232
Production of $η_b$ in ultra-peripheral $Pb Pb$ collisions,137,2412.18567v1,hep-ph,hep-ph,condensed matter physics,2024-12-24,2024-12-26T11:24:53.666228
Efficient Aircraft Design Optimization Using Multi-Fidelity Models and Multi-fidelity Physics Informed Neural Networks,194,2412.18564v1,cs.LG,"cs.LG,cs.CE",condensed matter physics,2024-12-24,2024-12-26T11:24:53.667225
Fano physics behind the N-resonance in graphene,172,2412.18561v1,cond-mat.mes-hall,"cond-mat.mes-hall,cond-mat.mtrl-sci",condensed matter physics,2024-12-24,2024-12-26T11:24:53.667225
FedVCK: Non-IID Robust and Communication-Efficient Federated Learning via Valuable Condensed Knowledge for Medical Image Analysis,330,2412.18557v1,cs.LG,cs.LG,condensed matter physics,2024-12-24,2024-12-26T11:24:53.668222
Extendible quantum measurements and limitations on classical communication,272,2412.18556v1,quant-ph,"quant-ph,cs.IT,math.IT",condensed matter physics,2024-12-24,2024-12-26T11:24:53.669220
Red supergiant stars in binary systems II. Confirmation of B-type companions of red supergiants in the Small Magellanic Cloud using Hubble ultra-violet spectroscopy,358,2412.18554v1,astro-ph.SR,"astro-ph.SR,astro-ph.GA",condensed matter physics,2024-12-24,2024-12-26T11:24:53.670217
Advancing Surface Chemistry with Large-Scale Ab-Initio Quantum Many-Body Simulations,323,2412.18553v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,physics.chem-ph",condensed matter physics,2024-12-24,2024-12-26T11:24:53.671215
Fermion masses and mixings and charged lepton flavor violation in a 3-3-1 model with inverse seesaw,169,2412.18550v1,hep-ph,hep-ph,condensed matter physics,2024-12-24,2024-12-26T11:24:53.671215
Post-pandemic social contacts in Italy: implications for social distancing measures on in-person school and work attendance,355,2412.18549v1,physics.soc-ph,"physics.soc-ph,cs.SI,nlin.AO,physics.med-ph",condensed matter physics,2024-12-24,2024-12-26T11:24:53.672212
Two-Component Algebraic Diagrammatic Construction Theory of Charged Excitations With Consistent Treatment of Spin-Orbit Coupling and Dynamic Correlation,231,2412.18542v1,physics.chem-ph,physics.chem-ph,condensed matter physics,2024-12-24,2024-12-26T11:24:53.673209
PLD-Tree: Persistent Laplacian Decision Tree for Protein-Protein Binding Free Energy Prediction,258,2412.18541v1,q-bio.BM,q-bio.BM,condensed matter physics,2024-12-24,2024-12-26T11:24:53.673209
Confronting $h\to Zγ$ Excess with the Two Higgs Doublet Model,280,2412.18540v1,hep-ph,"hep-ph,hep-ex",condensed matter physics,2024-12-24,2024-12-26T11:24:53.674206
Anomalous Spin Precession Frequency Analysis in the Muon $g-2$ Experiment at Fermilab,139,2412.18538v1,hep-ex,hep-ex,condensed matter physics,2024-12-24,2024-12-26T11:24:53.674206
"Flowery Horizons & Bulk Observers: $sl^{(q)}(2,\mathbb{R})$ Drive in $2d$ Holographic CFT",324,2412.18536v1,hep-th,"hep-th,cond-mat.str-el,gr-qc",condensed matter physics,2024-12-24,2024-12-26T11:24:53.675203
A Time Optimization Framework for the Implementation of Robust and Low-latency Quantum Circuits,266,2412.18533v1,quant-ph,"quant-ph,cs.SY,eess.SY,93-05,D.4.m; F.1.1",condensed matter physics,2024-12-24,2024-12-26T11:24:53.676200
The exact Wheeler-DeWitt equation for the scale-factor minisuperspace model,260,2412.18532v1,hep-th,"hep-th,gr-qc",condensed matter physics,2024-12-24,2024-12-26T11:24:53.677197
Systematic Constructions of Interfaces and Anomalous Boundaries for Fermionic Symmetry-Protected Topological Phases,206,2412.18528v1,cond-mat.str-el,"cond-mat.str-el,hep-th",condensed matter physics,2024-12-24,2024-12-26T11:24:53.677197
Study on Toponium: Spectrum and Associated Processes,81,2412.18527v1,hep-ph,hep-ph,condensed matter physics,2024-12-24,2024-12-26T11:24:53.677197
Weyl-Heisenberg covariant quantization for the discrete torus,203,2412.18521v1,quant-ph,"quant-ph,math-ph,math.MP",condensed matter physics,2024-12-24,2024-12-26T11:24:53.678195
"Pilot-Quantum: A Quantum-HPC Middleware for Resource, Workload and Task Management",360,2412.18519v1,quant-ph,"quant-ph,cs.DC,cs.ET",condensed matter physics,2024-12-24,2024-12-26T11:24:53.679192
Hybrid Many-Objective Optimization in Probabilistic Mission Design for Compliant and Effective UAV Routing,269,2412.18514v1,cs.RO,cs.RO,condensed matter physics,2024-12-24,2024-12-26T11:24:53.680189
Komar charge of N = 2 supergravity and its superspace generalization,128,2412.18510v1,hep-th,"hep-th,gr-qc",condensed matter physics,2024-12-24,2024-12-26T11:24:53.680189
"The first JSNS$^2$ measurement of electron neutrino flux using $^{12}C(ν_{e},e^{-}) ^{12}N_{g.s.}$ reaction",299,2412.18509v1,hep-ex,hep-ex,condensed matter physics,2024-12-24,2024-12-26T11:24:53.681187
Study of the physical and chemical properties of dense clumps at different evolutionary stages in several regions of massive star and stellar cluster formation,488,2412.18506v1,astro-ph.GA,astro-ph.GA,condensed matter physics,2024-12-24,2024-12-26T11:24:53.682185
The $S=\frac{1}{2}$ XY and XYZ models on the two or higher dimensional hypercubic lattice do not possess nontrivial local conserved quantities,135,2412.18504v1,cond-mat.stat-mech,"cond-mat.stat-mech,math-ph,math.MP,quant-ph",condensed matter physics,2024-12-24,2024-12-26T11:24:53.682185
Inline-Amplification-Free Time Transfer Utilizing Waveform-Resolved Single-Photon Detection,234,2412.18503v1,physics.optics,"physics.optics,quant-ph",condensed matter physics,2024-12-24,2024-12-26T11:24:53.683182
Hadronic vacuum polarization for the muon $g-2$ from lattice QCD: Long-distance and full light-quark connected contribution,390,2412.18491v1,hep-lat,hep-lat,condensed matter physics,2024-12-24,2024-12-26T11:24:53.684180
Field-theoretic approach to flat polymerized membranes,227,2412.18490v1,cond-mat.stat-mech,"cond-mat.stat-mech,hep-th",condensed matter physics,2024-12-24,2024-12-26T11:24:53.684180
Elastic Constants and Bending Rigidities from Long-Wavelength Perturbation Expansions,309,2412.18482v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cond-mat.mes-hall,physics.app-ph,physics.comp-ph",condensed matter physics,2024-12-24,2024-12-26T11:24:53.685177
A geometric description of some thermodynamical systems,102,2412.18478v1,math-ph,"math-ph,math.DG,math.MP,math.SG,80A05, 53Z05, 80A10, 37J39",condensed matter physics,2024-12-24,2024-12-26T11:24:53.685177
Effects of noise-induced coherence on the performance of a four-level laser heat engine,302,2412.18476v1,quant-ph,"quant-ph,cond-mat.stat-mech",condensed matter physics,2024-12-24,2024-12-26T11:24:53.686174
Asymmetric electron distribution induced intrinsically strong anisotropy of thermal transport in bulk CrOCl,266,2412.18461v1,physics.app-ph,physics.app-ph,condensed matter physics,2024-12-24,2024-12-26T11:24:53.687171
Hardware-aware Circuit Cutting and Distributed Qubit Mapping for Connected Quantum Systems,235,2412.18458v1,cs.DC,"cs.DC,quant-ph",condensed matter physics,2024-12-24,2024-12-26T11:24:53.687171
Role of electron-electron interaction in the Mpemba effect in quantum dots,247,2412.18456v1,cond-mat.mes-hall,"cond-mat.mes-hall,cond-mat.stat-mech",condensed matter physics,2024-12-24,2024-12-26T11:24:53.688169
Amplifier scheme: driven by indirect-drive under 10 MJ laser toward inertial fusion energy,263,2412.18455v1,physics.plasm-ph,physics.plasm-ph,condensed matter physics,2024-12-24,2024-12-26T11:24:53.689166
Interaction-induced inversion of chiral transports,227,2412.18451v1,cond-mat.quant-gas,cond-mat.quant-gas,condensed matter physics,2024-12-24,2024-12-26T11:24:53.689166
Ultralow-temperature heat transport evidence for residual density of states in the superconducting state of CsV3Sb5,350,2412.18446v1,cond-mat.supr-con,"cond-mat.supr-con,cond-mat.mtrl-sci,cond-mat.str-el",condensed matter physics,2024-12-24,2024-12-26T11:24:53.690163
Statistical theory of cumulant mapping in an imperfect apparatus,191,2412.18439v1,physics.chem-ph,physics.chem-ph,condensed matter physics,2024-12-24,2024-12-26T11:24:53.691161
Large and small hierarchies from finite modular symmetries,297,2412.18435v1,hep-ph,"hep-ph,hep-th",condensed matter physics,2024-12-24,2024-12-26T11:24:53.691161
About Matter Effects on Neutrino Mixing Matrix Phases,164,2412.18433v1,hep-ph,hep-ph,condensed matter physics,2024-12-24,2024-12-26T11:24:53.692158
Field-free current-induced magnetization switching of a room temperature van der Waals magnet for neuromorphic computing,320,2412.18429v1,physics.app-ph,physics.app-ph,condensed matter physics,2024-12-24,2024-12-26T11:24:53.693155
Global Bifurcation Curve for Fourth-Order MEMS/NEMS Models with Clamped Boundary Conditions,106,2412.18427v1,math.AP,"math.AP,math-ph,math.CA,math.FA,math.MP,34B18, 34C23, 74G35, 74K10, 74H60",condensed matter physics,2024-12-24,2024-12-26T11:24:53.693155
Alternative LISA-TAIJI networks: Detectability of the Parity Violation in Stochastic Gravitational Wave Background,323,2412.18420v1,gr-qc,gr-qc,condensed matter physics,2024-12-24,2024-12-26T11:24:53.694153
All-electric mimicking synaptic plasticity based on the noncollinear antiferromagnetic device,314,2412.18418v1,physics.app-ph,physics.app-ph,condensed matter physics,2024-12-24,2024-12-26T11:24:53.695150
Discovery of 2D Materials via Symmetry-Constrained Diffusion Model,250,2412.18414v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cs.LG,physics.chem-ph",condensed matter physics,2024-12-24,2024-12-26T11:24:53.695150
Relativistic Dynamics and Electron Transport in Isolated Chiral Molecules,329,2412.18413v1,cond-mat.mes-hall,cond-mat.mes-hall,condensed matter physics,2024-12-24,2024-12-26T11:24:53.696147
Deforming the Double Liouville String,299,2412.18411v1,hep-th,hep-th,condensed matter physics,2024-12-24,2024-12-26T11:24:53.697145
Exploring Flexible Scenario Generation in Godot Simulator,145,2412.18408v1,cs.AI,cs.AI,condensed matter physics,2024-12-24,2024-12-26T11:24:53.697145
How accurate is mechanobiology?,116,2412.18406v1,physics.bio-ph,"physics.bio-ph,cs.CV,physics.comp-ph",condensed matter physics,2024-12-24,2024-12-26T11:24:53.698142
Spectral Property of Magnetic Quantum Walk on Hypercube,237,2412.18401v1,quant-ph,"quant-ph,math-ph,math.FA,math.MP,math.PR,math.SP",condensed matter physics,2024-12-24,2024-12-26T11:24:53.698142
Distributed multi-parameter quantum metrology with a superconducting quantum network,234,2412.18398v1,quant-ph,quant-ph,condensed matter physics,2024-12-24,2024-12-26T11:24:53.699140
Scheme to Detect the Strong-to-weak Symmetry Breaking via Randomized Measurements,238,2412.18397v1,quant-ph,"quant-ph,cond-mat.quant-gas,cond-mat.stat-mech",condensed matter physics,2024-12-24,2024-12-26T11:24:53.700137
Frozen natural spinors for Cholesky decomposition based two-component relativistic coupled cluster method,149,2412.18395v1,physics.chem-ph,physics.chem-ph,condensed matter physics,2024-12-24,2024-12-26T11:24:53.700137
Agreement of Image Quality Metrics with Radiological Evaluation in the Presence of Motion Artifacts,336,2412.18389v1,physics.med-ph,physics.med-ph,condensed matter physics,2024-12-24,2024-12-26T11:24:53.701135
The compactified D-brane cylinder amplitude and T duality,142,2412.18388v1,hep-th,hep-th,condensed matter physics,2024-12-24,2024-12-26T11:24:53.702131
Achieving low contact resistance through copper-intercalated bilayer MoS$_2$,209,2412.18385v1,cond-mat.mes-hall,cond-mat.mes-hall,condensed matter physics,2024-12-24,2024-12-26T11:24:53.702131
Characteristic Mode Analysis of Acoustic Scatterers,61,2412.18383v1,physics.comp-ph,physics.comp-ph,condensed matter physics,2024-12-24,2024-12-26T11:24:53.702131
Wehrl inequalities for matrix coefficients of holomorphic discrete series,92,2412.18382v1,math.RT,"math.RT,math-ph,math.MP",condensed matter physics,2024-12-24,2024-12-26T11:24:53.703129
A CNN-based particle tracking method for large-scale fluid simulations with Lagrangian-Eulerian approaches,217,2412.18379v1,physics.comp-ph,"physics.comp-ph,physics.flu-dyn",condensed matter physics,2024-12-24,2024-12-26T11:24:53.703129
Nested Holography,480,2412.18366v1,hep-th,hep-th,condensed matter physics,2024-12-24,2024-12-26T11:24:53.704126
Point-DeepONet: A Deep Operator Network Integrating PointNet for Nonlinear Analysis of Non-Parametric 3D Geometries and Load Conditions,338,2412.18362v1,cs.LG,"cs.LG,cs.AI",condensed matter physics,2024-12-24,2024-12-26T11:24:53.705124
Notes on Quasinormal Modes of charged de Sitter Blackholes from Quiver Gauge Theories,138,2412.18359v1,hep-th,"hep-th,astro-ph.HE,gr-qc,hep-ph,math-ph,math.MP",condensed matter physics,2024-12-24,2024-12-26T11:24:53.705124
Bose-Einstein condensation of THz photons in an optical microcavity with Landau-quantized electrons,99,2412.18352v1,cond-mat.quant-gas,cond-mat.quant-gas,condensed matter physics,2024-12-24,2024-12-26T11:24:53.706121
Learning Generalized Residual Exchange-Correlation-Uncertain Functional for Density Functional Theory,366,2412.18350v1,cs.CE,cs.CE,condensed matter physics,2024-12-24,2024-12-26T11:24:53.707118
A Zero-Shot Physics-Informed Dictionary Learning Approach for Sound Field Reconstruction,169,2412.18348v1,eess.AS,"eess.AS,eess.SP",condensed matter physics,2024-12-24,2024-12-26T11:24:53.707118
The Constitutional Filter,238,2412.18347v1,cs.RO,cs.RO,condensed matter physics,2024-12-24,2024-12-26T11:24:53.708115
Predator Prey Scavenger Model using Holling's Functional Response of Type III and Physics-Informed Deep Neural Networks,299,2412.18344v1,math.DS,"math.DS,cs.LG",condensed matter physics,2024-12-24,2024-12-26T11:24:53.709113
Quantum Anharmonic Effects on the Superconductivity of I-43m CH4-H3S at High Pressures: a First-Principles Study,351,2412.18341v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cond-mat.supr-con,physics.app-ph,J.2.9",condensed matter physics,2024-12-24,2024-12-26T11:24:53.709113
The Maximum Entropy Principle in Nonequilibrium Thermodynamics: A Brief History and the Contributions of Wolfgang Dreyer,85,2412.18340v1,math-ph,"math-ph,math.MP",condensed matter physics,2024-12-24,2024-12-26T11:24:53.710110
Universal pulses for superconducting qudit ladder gates,204,2412.18339v1,quant-ph,quant-ph,condensed matter physics,2024-12-24,2024-12-26T11:24:53.710110
"PyAtoms: An interactive tool for rapidly simulating atomic scanning tunneling microscopy images of 2D materials, moiré systems and superlattices",287,2412.18332v1,cond-mat.mes-hall,"cond-mat.mes-hall,cond-mat.mtrl-sci,cond-mat.str-el",condensed matter physics,2024-12-24,2024-12-26T11:24:53.711107
Superactivation and Incompressibility of Genuine Multipartite Entanglement,182,2412.18331v1,quant-ph,quant-ph,condensed matter physics,2024-12-24,2024-12-26T11:24:53.712105
Halo-dependent Anharmonic Effects in Collective Excitation for Light Dark Matter Direct Detection,184,2412.18330v1,hep-ph,hep-ph,condensed matter physics,2024-12-24,2024-12-26T11:24:53.712105
Measurement of charge-dependent directed flow in STAR Beam Energy Scan (BES-II) Au+Au and U+U collisions,237,2412.18326v1,nucl-ex,nucl-ex,condensed matter physics,2024-12-24,2024-12-26T11:24:53.713102
Cyclic $BV_\infty$ algebra and Frobenius manifold,98,2412.18325v1,math-ph,"math-ph,math.AT,math.MP,math.QA",condensed matter physics,2024-12-24,2024-12-26T11:24:53.713102
Global analysis of Sivers and Collins asymmetries within the TMD factorization,109,2412.18324v1,hep-ph,hep-ph,condensed matter physics,2024-12-24,2024-12-26T11:24:53.714099
Vortex shedding patterns in holographic superfluids at finite temperature,243,2412.18320v1,hep-th,"hep-th,cond-mat.quant-gas",condensed matter physics,2024-12-24,2024-12-26T11:24:53.714099
Search for a gravitational wave background from primordial black hole binaries using data from the first three LIGO-Virgo-KAGRA observing runs,116,2412.18318v1,astro-ph.CO,"astro-ph.CO,gr-qc",condensed matter physics,2024-12-24,2024-12-26T11:24:53.715096
On the improved performances of FLUKA v4-4.0 in out-of-field proton dosimetry,246,2412.18314v1,physics.comp-ph,"physics.comp-ph,physics.med-ph",condensed matter physics,2024-12-24,2024-12-26T11:24:53.715096
Noether Symmetry Analysis for Generalized Brans-Dicke Cosmology,97,2412.18311v1,gr-qc,"gr-qc,hep-th,math-ph,math.MP",condensed matter physics,2024-12-24,2024-12-26T11:24:53.716093
Actuation and mapping of SAW-induced high-frequency wavefields on suspended graphene membranes,331,2412.18310v1,cond-mat.mes-hall,"cond-mat.mes-hall,physics.app-ph",condensed matter physics,2024-12-24,2024-12-26T11:24:53.716093
Simple Quantum Gradient Descent Without Coherent Oracle Access,258,2412.18309v1,quant-ph,quant-ph,condensed matter physics,2024-12-24,2024-12-26T11:25:00.854017
Fano physics behind the N-resonance in graphene,172,2412.18561v1,cond-mat.mes-hall,"cond-mat.mes-hall,cond-mat.mtrl-sci",materials chemistry,2024-12-24,2024-12-26T11:25:01.574092
Advancing Surface Chemistry with Large-Scale Ab-Initio Quantum Many-Body Simulations,323,2412.18553v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,physics.chem-ph",materials chemistry,2024-12-24,2024-12-26T11:25:01.575090
Elastic Constants and Bending Rigidities from Long-Wavelength Perturbation Expansions,309,2412.18482v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cond-mat.mes-hall,physics.app-ph,physics.comp-ph",materials chemistry,2024-12-24,2024-12-26T11:25:01.576087
Linear Enhancement of Spin-Orbit Torques and Absence of Bulk Rashba-Type Spin Splitting in Perpendicularly Magnetized [Pt/Co/W]n Superlattices,356,2412.18481v1,cond-mat.mtrl-sci,cond-mat.mtrl-sci,materials chemistry,2024-12-24,2024-12-26T11:25:01.577084
Efficient broadband antenna for a quantum emitter working at telecommunication wavelengths,158,2412.18472v1,physics.optics,physics.optics,materials chemistry,2024-12-24,2024-12-26T11:25:01.577084
Asymmetric electron distribution induced intrinsically strong anisotropy of thermal transport in bulk CrOCl,266,2412.18461v1,physics.app-ph,physics.app-ph,materials chemistry,2024-12-24,2024-12-26T11:25:01.578081
Ultralow-temperature heat transport evidence for residual density of states in the superconducting state of CsV3Sb5,350,2412.18446v1,cond-mat.supr-con,"cond-mat.supr-con,cond-mat.mtrl-sci,cond-mat.str-el",materials chemistry,2024-12-24,2024-12-26T11:25:01.579078
Normalized field product approach: A parameter-free density evaluation method for close-to-binary solutions in topology optimization with embedded length scale,227,2412.18441v1,cs.CE,cs.CE,materials chemistry,2024-12-24,2024-12-26T11:25:01.579078
Field-free current-induced magnetization switching of a room temperature van der Waals magnet for neuromorphic computing,320,2412.18429v1,physics.app-ph,physics.app-ph,materials chemistry,2024-12-24,2024-12-26T11:25:01.580075
Discovery of 2D Materials via Symmetry-Constrained Diffusion Model,250,2412.18414v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cs.LG,physics.chem-ph",materials chemistry,2024-12-24,2024-12-26T11:25:01.581072
Relativistic Dynamics and Electron Transport in Isolated Chiral Molecules,329,2412.18413v1,cond-mat.mes-hall,cond-mat.mes-hall,materials chemistry,2024-12-24,2024-12-26T11:25:01.582070
Detectorless 3D terahertz imaging: achieving subwavelength resolution with reflectance confocal interferometric microscopy,289,2412.18403v1,physics.optics,physics.optics,materials chemistry,2024-12-24,2024-12-26T11:25:01.582070
Scheme to Detect the Strong-to-weak Symmetry Breaking via Randomized Measurements,238,2412.18397v1,quant-ph,"quant-ph,cond-mat.quant-gas,cond-mat.stat-mech",materials chemistry,2024-12-24,2024-12-26T11:25:01.583067
Achieving low contact resistance through copper-intercalated bilayer MoS$_2$,209,2412.18385v1,cond-mat.mes-hall,cond-mat.mes-hall,materials chemistry,2024-12-24,2024-12-26T11:25:01.584064
Depth-resolved Nuclear Resonance Scattering under X-ray standing wave -an approach to study interface magnetism,225,2412.18384v1,cond-mat.mtrl-sci,cond-mat.mtrl-sci,materials chemistry,2024-12-24,2024-12-26T11:25:01.584064
Learning Generalized Residual Exchange-Correlation-Uncertain Functional for Density Functional Theory,366,2412.18350v1,cs.CE,cs.CE,materials chemistry,2024-12-24,2024-12-26T11:25:01.585062
Quantum Anharmonic Effects on the Superconductivity of I-43m CH4-H3S at High Pressures: a First-Principles Study,351,2412.18341v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cond-mat.supr-con,physics.app-ph,J.2.9",materials chemistry,2024-12-24,2024-12-26T11:25:01.586059
"PyAtoms: An interactive tool for rapidly simulating atomic scanning tunneling microscopy images of 2D materials, moiré systems and superlattices",287,2412.18332v1,cond-mat.mes-hall,"cond-mat.mes-hall,cond-mat.mtrl-sci,cond-mat.str-el",materials chemistry,2024-12-24,2024-12-26T11:25:01.587056
Actuation and mapping of SAW-induced high-frequency wavefields on suspended graphene membranes,331,2412.18310v1,cond-mat.mes-hall,"cond-mat.mes-hall,physics.app-ph",materials chemistry,2024-12-24,2024-12-26T11:25:01.587056
Temperature crossovers in the specific heat of amorphous magnets,270,2412.18305v1,cond-mat.mes-hall,"cond-mat.mes-hall,cond-mat.dis-nn",materials chemistry,2024-12-24,2024-12-26T11:25:01.588054
Free the Design Space of Equivariant Graph Neural Networks: High-Rank Irreducible Cartesian Tensor Decomposition and Bases of Equivariant Spaces,343,2412.18263v1,cs.LG,"cs.LG,math-ph,math.MP,physics.chem-ph,physics.comp-ph,quant-ph",materials chemistry,2024-12-24,2024-12-26T11:25:01.589053
Calculations of some doping nanostructurations and patterns improving the functionality of high-temperature superconductors for bolometer device applications,266,2412.18240v1,cond-mat.supr-con,cond-mat.supr-con,materials chemistry,2024-12-24,2024-12-26T11:25:01.590049
Ejecta Wakes from Companion Interaction in Type Ia Supernova Remnants,287,2412.18226v1,astro-ph.HE,astro-ph.HE,materials chemistry,2024-12-24,2024-12-26T11:25:01.591046
