title,token_count,arxiv_id,category,categories,query_field,published_date,collection_timestamp
The liquid-liquid phase transition of hydrogen and its critical point: Analysis from ab initio simulation and a machine-learned potential,194,2412.14953v1,cond-mat.stat-mech,cond-mat.stat-mech,molecular biology,2024-12-19,2024-12-23T21:06:58.572547
Diffusion priors for Bayesian 3D reconstruction from incomplete measurements,244,2412.14897v1,cs.LG,cs.LG,molecular biology,2024-12-19,2024-12-23T21:06:58.572547
Individual assembly of two-species Rydberg molecules using optical tweezers,195,2412.14888v1,physics.atom-ph,"physics.atom-ph,quant-ph",molecular biology,2024-12-19,2024-12-23T21:06:58.573544
Rydberg states and new resonant states of the imidogen molecule NH: pathways for nitrogen release,288,2412.14830v1,physics.atom-ph,"physics.atom-ph,physics.plasm-ph,quant-ph",molecular biology,2024-12-19,2024-12-23T21:06:58.574542
Polarized Dust Emission in Arp220: Magnetic Fields in the Core of an Ultraluminous Infrared Galaxy,279,2412.14770v1,astro-ph.GA,astro-ph.GA,molecular biology,2024-12-19,2024-12-23T21:06:58.574542
Milestones at the Origin of Life,249,2412.14754v1,q-bio.PE,"q-bio.PE,astro-ph.EP",molecular biology,2024-12-19,2024-12-23T21:06:58.575541
Towards a mathematical framework for modelling cell fate dynamics,347,2412.14726v1,q-bio.SC,"q-bio.SC,cond-mat.stat-mech,math.DS,q-bio.CB",molecular biology,2024-12-19,2024-12-23T21:06:58.576537
Computing Gram Matrix for SMILES Strings using RDKFingerprint and Sinkhorn-Knopp Algorithm,319,2412.14717v1,cs.LG,cs.LG,molecular biology,2024-12-19,2024-12-23T21:06:58.577534
The JWST/NIRSpec view of the nuclear region in the prototypical merging galaxy NGC 6240,468,2412.14685v1,astro-ph.GA,astro-ph.GA,molecular biology,2024-12-19,2024-12-23T21:06:58.579528
Trainable Adaptive Activation Function Structure (TAAFS) Enhances Neural Network Force Field Performance with Only Dozens of Additional Parameters,178,2412.14655v1,cs.LG,cs.LG,molecular biology,2024-12-19,2024-12-23T21:06:58.579528
Dual Photonics Probing of Nano- to Submicron-Scale Structural Alterations in Human Brain Tissues or Cells and Chromatin or DNA with the Progression of Alzheimers Disease,279,2412.14651v1,physics.med-ph,"physics.med-ph,physics.bio-ph,physics.optics",molecular biology,2024-12-19,2024-12-23T21:06:58.580526
Quantum expectation value estimation by doubling the number of qubits,242,2412.14466v1,quant-ph,quant-ph,molecular biology,2024-12-19,2024-12-23T21:06:58.581523
Time-Reversal Symmetry-Protected Coherent Control of Ultracold Molecular Collisions,319,2412.14425v1,physics.atom-ph,"physics.atom-ph,physics.chem-ph,quant-ph",molecular biology,2024-12-19,2024-12-23T21:06:58.581523
Gaussian-convolution-invariant shell approximation to spherically-symmetric functions,303,2412.14350v1,math.NA,"math.NA,cs.CE,cs.NA,math-ph,math.MP,q-bio.BM",molecular biology,2024-12-18,2024-12-23T21:06:58.582520
Revisiting the Nowosiółka skull with RMaCzek,91,2412.14343v1,stat.AP,"stat.AP,q-bio.PE,62H99, 62-04, 92B10",molecular biology,2024-12-18,2024-12-23T21:06:58.582520
GREGoR: Accelerating Genomics for Rare Diseases,269,2412.14338v1,q-bio.OT,q-bio.OT,molecular biology,2024-12-18,2024-12-23T21:06:58.583518
Henry constant of helium in liquid lead-lithium alloys,235,2412.14152v1,cond-mat.mtrl-sci,cond-mat.mtrl-sci,molecular biology,2024-12-18,2024-12-23T21:06:58.584515
Re-visiting the intracellular pathway of transferrin on board of a mathematical simulation,247,2412.14131v1,q-bio.SC,q-bio.SC,molecular biology,2024-12-18,2024-12-23T21:06:58.585513
Machine Learning Co-pilot for Screening of Organic Molecular Additives for Perovskite Solar Cells,320,2412.14109v1,cs.LG,"cs.LG,cond-mat.mtrl-sci,physics.app-ph",molecular biology,2024-12-18,2024-12-23T21:06:58.586510
Dynamical Screening of Local Spin Moments at Metal-Molecule Interfaces,228,2412.14078v1,cond-mat.str-el,"cond-mat.str-el,cond-mat.mtrl-sci,physics.chem-ph,quant-ph",molecular biology,2024-12-18,2024-12-23T21:06:58.586510
Using Partial Structure R1 to Do Molecular Replacement Calculations,322,2412.14034v1,physics.data-an,physics.data-an,molecular biology,2024-12-18,2024-12-23T21:06:58.587507
Machine learning in wastewater treatment: insights from modelling a pilot denitrification reactor,334,2412.14030v1,cs.LG,cs.LG,molecular biology,2024-12-18,2024-12-23T21:06:58.588504
Cold source of atomic hydrogen for loading large magnetic traps,359,2412.13981v2,physics.atom-ph,physics.atom-ph,molecular biology,2024-12-18,2024-12-23T21:06:58.589502
Ion Sieving in Two-Dimensional Membranes from First Principles,198,2412.13899v1,cond-mat.soft,"cond-mat.soft,cond-mat.mtrl-sci",molecular biology,2024-12-18,2024-12-23T21:06:58.590499
Fool's gold: ligand-receptor interactions and the origins of life,315,2412.13836v1,physics.bio-ph,"physics.bio-ph,quant-ph",molecular biology,2024-12-18,2024-12-23T21:06:58.591497
Hunting pre-stellar cores with APEX: IRAS16293E (Oph464),497,2412.13760v1,astro-ph.GA,astro-ph.GA,molecular biology,2024-12-18,2024-12-23T21:06:58.593492
"Segregation, ordering, and precipitation in refractory alloys",233,2412.13750v1,cond-mat.mtrl-sci,cond-mat.mtrl-sci,molecular biology,2024-12-18,2024-12-23T21:06:58.593492
Data-driven Discovery of Biophysical T Cell Receptor Co-specificity Rules,229,2412.13722v1,q-bio.BM,"q-bio.BM,cs.LG,physics.bio-ph",molecular biology,2024-12-18,2024-12-23T21:06:58.594489
Soft Modes as a Predictive Framework for Low Dimensional Biological Systems across Scales,194,2412.13637v1,q-bio.QM,q-bio.QM,molecular biology,2024-12-18,2024-12-23T21:06:58.595488
Length-dependent residence time of contacts in simple polymeric models,215,2412.13563v1,cond-mat.soft,"cond-mat.soft,q-bio.BM",molecular biology,2024-12-18,2024-12-23T21:06:58.596484
Open-Source Protein Language Models for Function Prediction and Protein Design,194,2412.13519v1,cs.LG,"cs.LG,q-bio.BM",molecular biology,2024-12-18,2024-12-23T21:06:58.596484
Statistical mechanics of directed networks,188,2412.15923v1,cond-mat.dis-nn,cond-mat.dis-nn,neuroscience,2024-12-20,2024-12-23T21:06:59.352543
Does the brain behave like a (complex) network? I. Dynamics,213,2412.15711v1,q-bio.NC,"q-bio.NC,cond-mat.dis-nn,nlin.AO",neuroscience,2024-12-20,2024-12-23T21:06:59.352543
Associative memory inspires improvements for in-context learning using a novel attention residual stream architecture,218,2412.15113v1,cs.NE,"cs.NE,cs.AI,cs.CL,92B20, 68T01, 68T37, 68T50,I.2; I.5; I.7; J.2; J.3",neuroscience,2024-12-19,2024-12-23T21:06:59.353540
Deep reinforcement learning with time-scale invariant memory,181,2412.15292v1,cs.AI,"cs.AI,cs.LG",neuroscience,2024-12-19,2024-12-23T21:06:59.354537
Multi-Modal Latent Variables for Cross-Individual Primary Visual Cortex Modeling and Analysis,288,2412.14536v1,q-bio.NC,q-bio.NC,neuroscience,2024-12-19,2024-12-23T21:06:59.355535
CAE-T: A Channelwise AutoEncoder with Transformer for EEG Abnormality Detection,280,2412.14522v1,cs.LG,"cs.LG,cs.AI,cs.NE,eess.SP,I.2",neuroscience,2024-12-19,2024-12-23T21:06:59.355535
Diverging network architecture of the $\textit{C. elegans}$ connectome and signaling network,320,2412.14498v1,q-bio.NC,q-bio.NC,neuroscience,2024-12-19,2024-12-23T21:06:59.356532
Starting a Synthetic Biological Intelligence Lab from Scratch,250,2412.14112v1,q-bio.NC,q-bio.NC,neuroscience,2024-12-18,2024-12-23T21:06:59.357529
Functional connectomes of neural networks,169,2412.15279v1,cs.NE,"cs.NE,cs.AI,cs.LG,q-bio.NC",neuroscience,2024-12-18,2024-12-23T21:06:59.357529
Shared Attention-based Autoencoder with Hierarchical Fusion-based Graph Convolution Network for sEEG SOZ Identification,392,2412.12651v1,cs.LG,"cs.LG,cs.AI,eess.SP,q-bio.NC",neuroscience,2024-12-17,2024-12-23T21:06:59.359525
Modality-Driven Design for Multi-Step Dexterous Manipulation: Insights from Neuroscience,217,2412.11337v1,cs.RO,"cs.RO,cs.AI,cs.CV",neuroscience,2024-12-15,2024-12-23T21:06:59.359525
Distribution free uncertainty quantification in neuroscience-inspired deep operators,308,2412.09369v1,stat.ML,"stat.ML,cs.LG",neuroscience,2024-12-12,2024-12-23T21:06:59.360522
A Spectral Framework for Tracking Communities in Evolving Networks,215,2412.07378v1,cs.SI,"cs.SI,cs.LG,stat.ML",neuroscience,2024-12-10,2024-12-23T21:06:59.361519
QuantFormer: Learning to Quantize for Neural Activity Forecasting in Mouse Visual Cortex,334,2412.07264v1,q-bio.NC,"q-bio.NC,cs.CV,eess.IV,eess.SP",neuroscience,2024-12-10,2024-12-23T21:06:59.362516
Exploring Coding Spot: Understanding Parametric Contributions to LLM Coding Performance,161,2412.07113v1,cs.CL,cs.CL,neuroscience,2024-12-10,2024-12-23T21:06:59.362516
Primary visual cortex contributes to color constancy by predicting rather than discounting the illuminant: evidence from a computational study,307,2412.07102v1,q-bio.NC,"q-bio.NC,cs.CV",neuroscience,2024-12-10,2024-12-23T21:06:59.363513
Convolution goes higher-order: a biologically inspired mechanism empowers image classification,287,2412.06740v1,cs.CV,"cs.CV,cs.LG,q-bio.NC",neuroscience,2024-12-09,2024-12-23T21:06:59.364511
Diff5T: Benchmarking Human Brain Diffusion MRI with an Extensive 5.0 Tesla K-Space and Spatial Dataset,228,2412.06666v1,eess.IV,"eess.IV,cs.CV,physics.med-ph",neuroscience,2024-12-09,2024-12-23T21:06:59.365508
Flexible and Scalable Deep Dendritic Spiking Neural Networks with Multiple Nonlinear Branching,399,2412.06355v1,cs.NE,cs.NE,neuroscience,2024-12-09,2024-12-23T21:06:59.366505
Statistical Mechanics of Support Vector Regression,196,2412.05439v1,cond-mat.dis-nn,"cond-mat.dis-nn,q-bio.NC,stat.ML",neuroscience,2024-12-06,2024-12-23T21:06:59.366505
Learning Networks from Wide-Sense Stationary Stochastic Processes,406,2412.03768v1,stat.ML,"stat.ML,cs.LG,eess.SP",neuroscience,2024-12-04,2024-12-23T21:06:59.367503
Artificial Intelligence without Restriction Surpassing Human Intelligence with Probability One: Theoretical Insight into Secrets of the Brain with AI Twins of the Brain,321,2412.06820v1,cs.AI,cs.AI,neuroscience,2024-12-04,2024-12-23T21:06:59.368500
Demonstrating the Advantages of Analog Wafer-Scale Neuromorphic Hardware,233,2412.02619v1,cs.NE,cs.NE,neuroscience,2024-12-03,2024-12-23T21:06:59.369498
Multi-timescale synaptic plasticity on analog neuromorphic hardware,246,2412.02515v1,q-bio.QM,"q-bio.QM,q-bio.NC",neuroscience,2024-12-03,2024-12-23T21:06:59.369498
The Landscape of Causal Discovery Data: Grounding Causal Discovery in Real-World Applications,159,2412.01953v1,cs.LG,"cs.LG,stat.ME",neuroscience,2024-12-02,2024-12-23T21:06:59.370495
Handwriting-based Automated Assessment and Grading of Degree of Handedness: A Pilot Study,311,2412.01587v1,cs.AI,"cs.AI,cs.HC",neuroscience,2024-12-02,2024-12-23T21:06:59.371492
Federated Block-Term Tensor Regression for decentralised data analysis in healthcare,375,2412.06815v1,cs.LG,cs.LG,neuroscience,2024-12-02,2024-12-23T21:06:59.372489
Shadow of the (Hierarchical) Tree: Reconciling Symbolic and Predictive Components of the Neural Code for Syntax,258,2412.01276v1,cs.CL,cs.CL,neuroscience,2024-12-02,2024-12-23T21:06:59.372489
Simplified derivations for high-dimensional convex learning problems,168,2412.01110v2,cond-mat.dis-nn,"cond-mat.dis-nn,cs.NE,q-bio.NC",neuroscience,2024-12-02,2024-12-23T21:06:59.373487
Generative Modeling of Neural Dynamics via Latent Stochastic Differential Equations,218,2412.12112v1,q-bio.NC,"q-bio.NC,cs.LG",neuroscience,2024-12-01,2024-12-23T21:06:59.374484
Why does time feel the way it does? Towards a principled account of temporal experience,372,2412.13198v1,q-bio.NC,q-bio.NC,neuroscience,2024-11-30,2024-12-23T21:06:59.375482
Spatial Clustering of Molecular Localizations with Graph Neural Networks,212,2412.00173v1,cs.LG,"cs.LG,physics.bio-ph,physics.data-an,q-bio.QM",neuroscience,2024-11-29,2024-12-23T21:06:59.376479
A potassium ion channel simulated with a universal neural network potential,231,2411.18931v1,q-bio.BM,"q-bio.BM,cond-mat.soft",neuroscience,2024-11-28,2024-12-23T21:06:59.377476
NeuroAI for AI Safety,220,2411.18526v1,cs.AI,"cs.AI,cs.LG",neuroscience,2024-11-27,2024-12-23T21:06:59.377476
Storing overlapping associative memories on latent manifolds in low-rank spiking networks,261,2411.17485v1,q-bio.NC,"q-bio.NC,cs.LG,cs.NE",neuroscience,2024-11-26,2024-12-23T21:06:59.378473
"Energy Consumption Optimization, Response Time Differences and Indicators in Cortical Working Memory Revealed by Nonequilibrium",305,2411.17206v1,q-bio.NC,q-bio.NC,neuroscience,2024-11-26,2024-12-23T21:06:59.379471
Energy landscape analysis based on the Ising model: Tutorial review,154,2411.16979v1,cond-mat.dis-nn,cond-mat.dis-nn,neuroscience,2024-11-25,2024-12-23T21:06:59.379471
Stability of Brain Functional Network During Working Memory Using Structural Balance Theory,279,2411.16558v1,q-bio.NC,q-bio.NC,neuroscience,2024-11-25,2024-12-23T21:06:59.380468
The brain versus AI: World-model-based versatile circuit computation underlying diverse functions in the neocortex and cerebellum,336,2411.16075v2,q-bio.NC,"q-bio.NC,cs.AI",neuroscience,2024-11-25,2024-12-23T21:06:59.381465
Minimizing information loss reduces spiking neuronal networks to differential equations,293,2411.14801v1,q-bio.NC,"q-bio.NC,math.DS",neuroscience,2024-11-22,2024-12-23T21:06:59.382463
Mode-conditioned music learning and composition: a spiking neural network inspired by neuroscience and psychology,308,2411.14773v1,cs.SD,"cs.SD,cs.AI,eess.AS,q-bio.NC",neuroscience,2024-11-22,2024-12-23T21:06:59.383460
Evaluating Representational Similarity Measures from the Lens of Functional Correspondence,286,2411.14633v1,q-bio.NC,"q-bio.NC,cs.AI,cs.CV",neuroscience,2024-11-21,2024-12-23T21:06:59.384457
CODE-CL: COnceptor-Based Gradient Projection for DEep Continual Learning,282,2411.15235v1,cs.LG,"cs.LG,cs.AI,cs.CV,cs.NE",neuroscience,2024-11-21,2024-12-23T21:06:59.384457
Roadmap on Advances in Visual and Physiological Optics,294,2411.14606v1,physics.optics,physics.optics,neuroscience,2024-11-21,2024-12-23T21:06:59.385455
Adaptive Intelligence: leveraging insights from adaptive behavior in animals to build flexible AI systems,135,2411.15234v2,q-bio.NC,"q-bio.NC,cs.AI",neuroscience,2024-11-21,2024-12-23T21:06:59.386452
OpenScholar: Synthesizing Scientific Literature with Retrieval-augmented LMs,324,2411.14199v1,cs.CL,"cs.CL,cs.AI,cs.DL,cs.IR,cs.LG",neuroscience,2024-11-21,2024-12-23T21:06:59.386452
Spiking neural networks: Towards bio-inspired multimodal perception in robotics,155,2411.14147v1,eess.IV,eess.IV,neuroscience,2024-11-21,2024-12-23T21:06:59.387449
EEG Signal Denoising Using pix2pix GAN: Enhancing Neurological Data Analysis,202,2411.13288v1,eess.SP,"eess.SP,I.4.9",neuroscience,2024-11-20,2024-12-23T21:06:59.387449
Neuro-3D: Towards 3D Visual Decoding from EEG Signals,270,2411.12248v2,cs.CV,cs.CV,neuroscience,2024-11-19,2024-12-23T21:06:59.388447
Unbiased Approximations for Stationary Distributions of McKean-Vlasov SDEs,232,2411.11270v1,stat.ME,"stat.ME,cs.NA,math.NA,math.PR,stat.CO",neuroscience,2024-11-18,2024-12-23T21:06:59.389445
Motif Caller: Sequence Reconstruction for Motif-Based DNA Storage,295,2412.16074v1,cs.OH,"cs.OH,q-bio.GN",genomics,2024-12-20,2024-12-23T21:07:00.173431
AI-Enhanced Sensemaking: Exploring the Design of a Generative AI-Based Assistant to Support Genetic Professionals,300,2412.15444v1,cs.HC,"cs.HC,cs.AI",genomics,2024-12-19,2024-12-23T21:07:00.174429
GREGoR: Accelerating Genomics for Rare Diseases,269,2412.14338v1,q-bio.OT,q-bio.OT,genomics,2024-12-18,2024-12-23T21:07:00.175426
Model Decides How to Tokenize: Adaptive DNA Sequence Tokenization with MxDNA,249,2412.13716v1,q-bio.GN,"q-bio.GN,cs.LG",genomics,2024-12-18,2024-12-23T21:07:00.176423
Single-cell spatial (scs) omics: Recent developments in data analysis,151,2412.13591v1,stat.CO,"stat.CO,q-bio.GN",genomics,2024-12-18,2024-12-23T21:07:00.176423
UniEntrezDB: Large-scale Gene Ontology Annotation Dataset and Evaluation Benchmarks with Unified Entrez Gene Identifiers,205,2412.12688v1,cs.DB,cs.DB,genomics,2024-12-17,2024-12-23T21:07:00.177420
Artificial Intelligence for Central Dogma-Centric Multi-Omics: Challenges and Breakthroughs,237,2412.12668v1,q-bio.GN,q-bio.GN,genomics,2024-12-17,2024-12-23T21:07:00.178417
DLSOM: A Deep learning-based strategy for liver cancer subtyping,222,2412.12214v1,q-bio.GN,"q-bio.GN,cs.LG",genomics,2024-12-15,2024-12-23T21:07:00.179415
BarcodeMamba: State Space Models for Biodiversity Analysis,349,2412.11084v1,cs.LG,"cs.LG,q-bio.GN,q-bio.QM",genomics,2024-12-15,2024-12-23T21:07:00.179415
SceneLLM: Implicit Language Reasoning in LLM for Dynamic Scene Graph Generation,319,2412.11026v1,cs.CV,"cs.CV,cs.AI",genomics,2024-12-15,2024-12-23T21:07:00.180412
APAR: Modeling Irregular Target Functions in Tabular Regression via Arithmetic-Aware Pre-Training and Adaptive-Regularized Fine-Tuning,286,2412.10941v1,cs.LG,"cs.LG,cs.AI",genomics,2024-12-14,2024-12-23T21:07:00.181409
VEPerform: a web resource for evaluating the performance of variant effect predictors,87,2412.10262v1,q-bio.GN,q-bio.GN,genomics,2024-12-13,2024-12-23T21:07:00.182406
Simple Guidance Mechanisms for Discrete Diffusion Models,182,2412.10193v1,cs.LG,cs.LG,genomics,2024-12-13,2024-12-23T21:07:00.182406
"A robust, scalable K-statistic for quantifying immune cell clustering in spatial proteomics data",370,2412.08498v2,stat.ME,"stat.ME,q-bio.GN",genomics,2024-12-11,2024-12-23T21:07:00.183404
Progressive Multi-granular Alignments for Grounded Reasoning in Large Vision-Language Models,214,2412.08125v2,cs.CV,"cs.CV,cs.CL,cs.LG",genomics,2024-12-11,2024-12-23T21:07:00.184401
Can linguists better understand DNA?,262,2412.07678v1,cs.CL,"cs.CL,q-bio.GN,92-10,J.3",genomics,2024-12-10,2024-12-23T21:07:00.184401
Systematically Examining Reproducibility: A Case Study for High Throughput Sequencing using the PRIMAD Model and BioCompute Object,272,2412.07502v1,cs.CE,cs.CE,genomics,2024-12-10,2024-12-23T21:07:00.185399
A multimodal ensemble approach for clear cell renal cell carcinoma treatment outcome prediction,464,2412.07136v1,cs.CV,"cs.CV,q-bio.QM",genomics,2024-12-10,2024-12-23T21:07:00.186396
A Misclassification Network-Based Method for Comparative Genomic Analysis,356,2412.07051v1,q-bio.GN,"q-bio.GN,cs.LG",genomics,2024-12-09,2024-12-23T21:07:00.187393
Advancing clinical trial outcomes using deep learning and predictive modelling: bridging precision medicine and patient-centered care,351,2412.07050v1,cs.LG,cs.LG,genomics,2024-12-09,2024-12-23T21:07:00.188390
ProVision: Programmatically Scaling Vision-centric Instruction Data for Multimodal Language Models,361,2412.07012v2,cs.CV,"cs.CV,cs.AI",genomics,2024-12-09,2024-12-23T21:07:00.189388
The transition to speciation in the finite genome Derrida-Higgs model: a heuristic solution,395,2412.06565v1,q-bio.PE,"q-bio.PE,cond-mat.stat-mech,92-10",genomics,2024-12-09,2024-12-23T21:07:00.190385
DNA Fragments in Crude Oil Reveals Earth's Hidden History,126,2412.06550v1,q-bio.GN,q-bio.GN,genomics,2024-12-09,2024-12-23T21:07:00.190385
Ancient DNA from 120-Million-Year-Old Lycoptera Fossils Reveals Evolutionary Insights,192,2412.06521v1,q-bio.GN,q-bio.GN,genomics,2024-12-09,2024-12-23T21:07:00.191382
Emerging Challenges in Molecular Paleontology: Misapplication of Environmental DNA Fragments and Misconception of Deamination as a Key Criterion for In Situ DNA Identification,256,2412.06378v1,q-bio.GN,q-bio.GN,genomics,2024-12-09,2024-12-23T21:07:00.191382
ProtGO: A Transformer based Fusion Model for accurately predicting Gene Ontology (GO) Terms from full scale Protein Sequences,245,2412.05776v1,cs.LG,"cs.LG,q-bio.GN",genomics,2024-12-08,2024-12-23T21:07:00.192381
DART-Eval: A Comprehensive DNA Language Model Evaluation Benchmark on Regulatory DNA,263,2412.05430v1,cs.LG,"cs.LG,q-bio.GN",genomics,2024-12-06,2024-12-23T21:07:00.193378
An RNA condensate model for the origin of life,357,2412.05396v1,q-bio.BM,q-bio.BM,genomics,2024-12-06,2024-12-23T21:07:00.194375
Approaches to studying virus pangenome variation graphs,286,2412.05096v1,q-bio.GN,q-bio.GN,genomics,2024-12-06,2024-12-23T21:07:00.195372
Does your model understand genes? A benchmark of gene properties for biological and text models,342,2412.04075v1,cs.AI,cs.AI,genomics,2024-12-05,2024-12-23T21:07:00.196369
Multi-scale phylodynamic modelling of rapid punctuated pathogen evolution,226,2412.03896v2,q-bio.PE,q-bio.PE,genomics,2024-12-05,2024-12-23T21:07:00.197366
End to End Collaborative Synthetic Data Generation,216,2412.03766v1,cs.CR,"cs.CR,cs.LG",genomics,2024-12-04,2024-12-23T21:07:00.197366
Deep Learning in Single-Cell and Spatial Transcriptomics Data Analysis: Advances and Challenges from a Data Science Perspective,322,2412.03614v2,q-bio.GN,"q-bio.GN,cs.LG",genomics,2024-12-04,2024-12-23T21:07:00.198364
Generating Synthetic Genotypes using Diffusion Models,192,2412.03278v1,cs.CE,cs.CE,genomics,2024-12-04,2024-12-23T21:07:00.199361
Hybrid deep learning-based strategy for the hepatocellular carcinoma cancer grade classification of H&E stained liver histopathology images,422,2412.03084v1,eess.IV,"eess.IV,cs.CV,cs.LG,q-bio.QM",genomics,2024-12-04,2024-12-23T21:07:00.200359
Timestamp calibration for time-series single cell RNA-seq expression data,334,2412.03027v1,q-bio.GN,q-bio.GN,genomics,2024-12-04,2024-12-23T21:07:00.200359
gghic: A Versatile R Package for Exploring and Visualizing 3D Genome Organization,368,2412.03005v1,q-bio.GN,q-bio.GN,genomics,2024-12-04,2024-12-23T21:07:00.201356
Single-Cell Omics Arena: A Benchmark Study for Large Language Models on Cell Type Annotation Using Single-Cell Data,325,2412.02915v1,cs.CL,"cs.CL,q-bio.GN",genomics,2024-12-03,2024-12-23T21:07:00.202353
iSEEtree: interactive explorer for hierarchical data,316,2412.02882v2,cs.MS,"cs.MS,cs.GR,q-bio.GN,G.4, H.5.2",genomics,2024-12-03,2024-12-23T21:07:00.203350
Temporally Consistent Dynamic Scene Graphs: An End-to-End Approach for Action Tracklet Generation,244,2412.02808v1,cs.CV,"cs.CV,cs.LG",genomics,2024-12-03,2024-12-23T21:07:00.204348
"Microbial Mat Metagenomes from Waikite Valley, Aotearoa New Zealand",289,2412.01649v1,q-bio.GN,"q-bio.GN,q-bio.PE",genomics,2024-12-02,2024-12-23T21:07:00.204348
pasta: Pattern Analysis for Spatial Omics Data,142,2412.01561v1,q-bio.QM,"q-bio.QM,q-bio.GN",genomics,2024-12-02,2024-12-23T21:07:00.205345
The influence of chromosomal inversions on genetic variation and clinal patterns in genomic data of Drosophila melanogaster,191,2412.01352v2,q-bio.PE,"q-bio.PE,q-bio.GN",genomics,2024-12-02,2024-12-23T21:07:00.205345
EsurvFusion: An evidential multimodal survival fusion model based on Gaussian random fuzzy numbers,322,2412.01215v1,cs.LG,cs.LG,genomics,2024-12-02,2024-12-23T21:07:00.206342
SUICA: Learning Super-high Dimensional Sparse Implicit Neural Representations for Spatial Transcriptomics,264,2412.01124v1,cs.LG,"cs.LG,q-bio.GN",genomics,2024-12-02,2024-12-23T21:07:00.207340
Computational Methods for Breast Cancer Molecular Profiling through Routine Histopathology: A Review,250,2412.10392v1,q-bio.QM,"q-bio.QM,cs.CV,cs.LG",genomics,2024-12-01,2024-12-23T21:07:00.208337
Towards Unified Molecule-Enhanced Pathology Image Representation Learning via Integrating Spatial Transcriptomics,262,2412.00651v1,cs.CV,"cs.CV,q-bio.GN",genomics,2024-12-01,2024-12-23T21:07:00.208337
MQFL-FHE: Multimodal Quantum Federated Learning Framework with Fully Homomorphic Encryption,211,2412.01858v3,quant-ph,"quant-ph,cs.CR,cs.DC,cs.ET,cs.LG",genomics,2024-11-30,2024-12-23T21:07:00.209335
LLaMA-Gene: A General-purpose Gene Task Large Language Model Based on Instruction Fine-tuning,234,2412.00471v1,q-bio.GN,"q-bio.GN,92-10,J.3",genomics,2024-11-30,2024-12-23T21:07:00.210333
A Doubly Robust Method to Counteract Outcome-Dependent Selection Bias in Multi-Cohort EHR Studies,312,2412.00228v1,stat.ME,stat.ME,genomics,2024-11-29,2024-12-23T21:07:00.211330
Personalized Representation from Personalized Generation,211,2412.16156v1,cs.CV,"cs.CV,cs.LG",synthetic biology,2024-12-20,2024-12-23T21:07:01.209788
Differentially Private Federated Learning of Diffusion Models for Synthetic Tabular Data Generation,186,2412.16083v1,cs.LG,"cs.LG,q-fin.ST",synthetic biology,2024-12-20,2024-12-23T21:07:01.210785
Multipartite entanglement structure of monitored quantum circuits,142,2412.16062v1,quant-ph,"quant-ph,cond-mat.stat-mech",synthetic biology,2024-12-20,2024-12-23T21:07:01.211782
CoCoGaussian: Leveraging Circle of Confusion for Gaussian Splatting from Defocused Images,246,2412.16028v1,cs.CV,cs.CV,synthetic biology,2024-12-20,2024-12-23T21:07:01.211782
Feedback Regulated Opto-Mechanical Soft Robotic Actuators,236,2412.15990v1,cs.RO,"cs.RO,cond-mat.mtrl-sci",synthetic biology,2024-12-20,2024-12-23T21:07:01.212779
Extraordinary oxidation behavior of W-Zr thin-film metallic glasses: A route for tailoring functional properties of W-Zr-O films,297,2412.15943v1,cond-mat.mtrl-sci,cond-mat.mtrl-sci,synthetic biology,2024-12-20,2024-12-23T21:07:01.213776
Reframing Image Difference Captioning with BLIP2IDC and Synthetic Augmentation,244,2412.15939v1,cs.CV,"cs.CV,cs.AI",synthetic biology,2024-12-20,2024-12-23T21:07:01.213776
Using matrix-product states for time-series machine learning,371,2412.15826v1,stat.ML,"stat.ML,cs.LG,quant-ph",synthetic biology,2024-12-20,2024-12-23T21:07:01.214773
On the optimal growth of autocatalytic subnetworks: A Mathematical Optimization Approach,265,2412.15776v1,math.OC,"math.OC,cs.CE",synthetic biology,2024-12-20,2024-12-23T21:07:01.215771
WigglyEyes: Inferring Eye Movements from Keypress Data,198,2412.15669v1,cs.HC,cs.HC,synthetic biology,2024-12-20,2024-12-23T21:07:01.216768
Synthetic Tabular Data Generation for Imbalanced Classification: The Surprising Effectiveness of an Overlap Class,315,2412.15657v1,cs.LG,cs.LG,synthetic biology,2024-12-20,2024-12-23T21:07:01.217766
Can Input Attributions Interpret the Inductive Reasoning Process Elicited in In-Context Learning?,220,2412.15628v1,cs.CL,cs.CL,synthetic biology,2024-12-20,2024-12-23T21:07:01.217766
A Deep Probabilistic Framework for Continuous Time Dynamic Graph Generation,214,2412.15582v1,cs.LG,cs.LG,synthetic biology,2024-12-20,2024-12-23T21:07:01.218763
Understanding When and Why Graph Attention Mechanisms Work via Node Classification,328,2412.15496v1,cs.LG,"cs.LG,stat.ML",synthetic biology,2024-12-20,2024-12-23T21:07:01.219760
GCA-3D: Towards Generalized and Consistent Domain Adaptation of 3D Generators,311,2412.15491v1,cs.CV,cs.CV,synthetic biology,2024-12-20,2024-12-23T21:07:01.220757
Toward Appearance-based Autonomous Landing Site Identification for Multirotor Drones in Unstructured Environments,157,2412.15486v1,cs.CV,"cs.CV,cs.LG,cs.RO",synthetic biology,2024-12-20,2024-12-23T21:07:01.220757
From your Block to our Block: How to Find Shared Structure between Stochastic Block Models over Multiple Graphs,245,2412.15476v1,cs.SI,cs.SI,synthetic biology,2024-12-20,2024-12-23T21:07:01.221755
